user_id,title,grade
616,"Galaxy Quest",4
785,"Galaxy Quest",4
769,"Contact",2
199,"Contact",4
602,"Contact",4
544,"Contact",3
906,"Contact",4
130,"Contact",5
684,"Contact",5
134,"Contact",4
508,"Contact",4
785,"Contact",5
481,"Hairspray",4
769,"Romy and Michele's High School Reunion",2
609,"Romy and Michele's High School Reunion",3
544,"Romy and Michele's High School Reunion",3
134,"Romy and Michele's High School Reunion",5
561,"Romy and Michele's High School Reunion",4
695,"Luther",4
462,"Luther",2
149,"Luther",5
333,"Luther",3
33,"Luther",4
424,"Luther",3
906,"The Paper",3
756,"The Paper",3
609,"That '70s Show: Season 2",5
478,"Galapagos: IMAX",3
383,"Good Boy!",2
79,"Good Boy!",3
478,"Inventing the Abbotts",2
834,"Inventing the Abbotts",2
177,"Hamlet",4
268,"Hamlet",5
769,"Happy Times",3
756,"Happy Times",3
834,"Elektra",3
744,"Elektra",3
199,"Elektra",3
231,"Elektra",3
989,"Elektra",3
352,"Elektra",4
247,"Elektra",1
750,"Elektra",3
79,"Elektra",1
477,"Elektra",3
437,"Elektra",3
266,"Elektra",3
168,"Elektra",4
481,"Elektra",4
368,"Elektra",4
10,"Elektra",3
561,"Elektra",3
785,"Elektra",3
477,"Suspiria",5
199,"Alive",5
491,"Alive",4
250,"Alive",4
756,"Schultze Gets the Blues",3
527,"Schultze Gets the Blues",3
997,"Young at Heart",3
477,"Doctor Who: Pyramids of Mars (Ep. 82)",2
756,"Memories of Me",3
769,"Dreamcatcher",1
42,"Dreamcatcher",4
169,"Dreamcatcher",4
352,"Dreamcatcher",1
301,"Dreamcatcher",3
585,"Dreamcatcher",4
7,"Dreamcatcher",4
149,"Dreamcatcher",3
10,"Dreamcatcher",3
495,"Passion of Anna",5
59,"The Fighting Temptations",5
788,"The Fighting Temptations",4
527,"The Fighting Temptations",3
664,"Priest",4
195,"Indiana Jones and the Temple of Doom",2
199,"Indiana Jones and the Temple of Doom",4
602,"Indiana Jones and the Temple of Doom",5
692,"Indiana Jones and the Temple of Doom",3
177,"Indiana Jones and the Temple of Doom",4
314,"Indiana Jones and the Temple of Doom",4
383,"Indiana Jones and the Temple of Doom",4
695,"Indiana Jones and the Temple of Doom",4
169,"Indiana Jones and the Temple of Doom",4
97,"Indiana Jones and the Temple of Doom",4
116,"Indiana Jones and the Temple of Doom",5
79,"Indiana Jones and the Temple of Doom",4
265,"Indiana Jones and the Temple of Doom",4
547,"Indiana Jones and the Temple of Doom",5
201,"Indiana Jones and the Temple of Doom",4
462,"Indiana Jones and the Temple of Doom",4
920,"Indiana Jones and the Temple of Doom",5
684,"Indiana Jones and the Temple of Doom",5
8,"Indiana Jones and the Temple of Doom",5
7,"Indiana Jones and the Temple of Doom",4
250,"Indiana Jones and the Temple of Doom",3
266,"Indiana Jones and the Temple of Doom",5
596,"Indiana Jones and the Temple of Doom",4
481,"Indiana Jones and the Temple of Doom",5
134,"Indiana Jones and the Temple of Doom",5
283,"Indiana Jones and the Temple of Doom",4
981,"Indiana Jones and the Temple of Doom",3
305,"Indiana Jones and the Temple of Doom",4
10,"Indiana Jones and the Temple of Doom",4
561,"Indiana Jones and the Temple of Doom",3
268,"Indiana Jones and the Temple of Doom",5
291,"Indiana Jones and the Temple of Doom",3
358,"Indiana Jones and the Temple of Doom",5
304,"Indiana Jones and the Temple of Doom",5
188,"Indiana Jones and the Temple of Doom",3
735,"Indiana Jones and the Temple of Doom",4
296,"Nell",4
265,"Nell",4
561,"Nell",2
7,"The Great Gatsby",5
769,"The Big Bounce",3
546,"The Big Bounce",1
840,"The Big Bounce",3
302,"The Big Bounce",1
750,"The Big Bounce",1
79,"The Big Bounce",3
265,"The Big Bounce",1
7,"The Big Bounce",3
481,"The Big Bounce",5
383,"Reno 911: Season 1",4
981,"Reno 911: Season 1",5
508,"Reno 911: Season 1",4
7,"The Delta Force",4
134,"The Delta Force",5
769,"Million Dollar Baby",3
962,"Million Dollar Baby",5
546,"Million Dollar Baby",3
793,"Million Dollar Baby",5
195,"Million Dollar Baby",5
840,"Million Dollar Baby",5
199,"Million Dollar Baby",5
602,"Million Dollar Baby",5
379,"Million Dollar Baby",4
302,"Million Dollar Baby",3
788,"Million Dollar Baby",5
517,"Million Dollar Baby",4
440,"Million Dollar Baby",5
695,"Million Dollar Baby",4
42,"Million Dollar Baby",4
719,"Million Dollar Baby",3
97,"Million Dollar Baby",4
116,"Million Dollar Baby",5
766,"Million Dollar Baby",5
296,"Million Dollar Baby",5
79,"Million Dollar Baby",5
547,"Million Dollar Baby",4
906,"Million Dollar Baby",5
462,"Million Dollar Baby",5
997,"Million Dollar Baby",4
130,"Million Dollar Baby",4
756,"Million Dollar Baby",3
920,"Million Dollar Baby",4
592,"Million Dollar Baby",5
911,"Million Dollar Baby",3
660,"Million Dollar Baby",5
437,"Million Dollar Baby",3
967,"Million Dollar Baby",3
283,"Million Dollar Baby",4
527,"Million Dollar Baby",5
183,"Million Dollar Baby",5
495,"Million Dollar Baby",4
734,"Million Dollar Baby",4
242,"Million Dollar Baby",4
685,"Million Dollar Baby",5
6,"Million Dollar Baby",3
508,"Million Dollar Baby",4
424,"Million Dollar Baby",5
330,"Million Dollar Baby",4
735,"Million Dollar Baby",4
756,"Dancing at Lughnasa",2
25,"Locked Up",4
87,"Locked Up",4
42,"Sylvia",3
7,"Sylvia",4
307,"Sylvia",3
769,"The Kid",3
383,"James and the Giant Peach",2
609,"James and the Giant Peach",3
481,"James and the Giant Peach",4
834,"Three Men and a Baby",3
828,"Three Men and a Baby",4
314,"Three Men and a Baby",4
695,"Three Men and a Baby",3
719,"Three Men and a Baby",3
25,"Three Men and a Baby",1
97,"Three Men and a Baby",2
87,"Three Men and a Baby",2
116,"Three Men and a Baby",4
750,"Three Men and a Baby",4
265,"Three Men and a Baby",4
131,"Three Men and a Baby",1
462,"Three Men and a Baby",3
756,"Three Men and a Baby",1
920,"Three Men and a Baby",4
8,"Three Men and a Baby",5
7,"Three Men and a Baby",3
968,"Three Men and a Baby",5
660,"Three Men and a Baby",4
134,"Three Men and a Baby",5
283,"Three Men and a Baby",3
527,"Three Men and a Baby",3
998,"Three Men and a Baby",3
614,"Three Men and a Baby",4
933,"Three Men and a Baby",3
291,"Three Men and a Baby",3
663,"Three Men and a Baby",5
798,"Three Men and a Baby",3
481,"Barefoot in the Park",5
7,"Prizzi's Honor",5
481,"For Richer or Poorer",3
815,"For Richer or Poorer",4
199,"Dumb and Dumberer: When Harry Met Lloyd",3
684,"Dumb and Dumberer: When Harry Met Lloyd",2
921,"Good Times: Season 2",5
195,"Star Trek: First Contact",4
657,"Star Trek: First Contact",5
97,"Star Trek: First Contact",3
79,"Star Trek: First Contact",3
547,"Star Trek: First Contact",5
7,"Star Trek: First Contact",5
437,"Star Trek: First Contact",3
596,"Star Trek: First Contact",5
134,"Star Trek: First Contact",5
561,"Star Trek: First Contact",5
614,"Star Trek: First Contact",5
6,"Star Trek: First Contact",3
517,"Bruce Lee: Fists of Fury / Chinese Connection",2
79,"D3: The Mighty Ducks",2
307,"Gardens of the World with Audrey Hepburn",5
261,"Boiler Room",4
769,"Boiler Room",3
602,"Boiler Room",5
363,"Boiler Room",5
527,"Boiler Room",3
188,"Boiler Room",4
735,"Boiler Room",5
265,"For Love or Money",3
769,"Sabrina",4
834,"Sabrina",3
664,"Sabrina",5
97,"Sabrina",2
79,"Scooby-Doo Meets the Harlem Globetrotters",4
301,"Scooby-Doo Meets the Harlem Globetrotters",4
602,"Short Circuit",4
265,"Short Circuit",4
201,"Short Circuit",5
7,"Short Circuit",3
134,"Short Circuit",5
561,"Short Circuit",4
268,"Short Circuit",5
188,"Short Circuit",3
735,"Short Circuit",3
195,"In the Line of Fire",3
199,"In the Line of Fire",4
602,"In the Line of Fire",4
169,"In the Line of Fire",4
544,"In the Line of Fire",3
116,"In the Line of Fire",5
79,"In the Line of Fire",3
906,"In the Line of Fire",3
920,"In the Line of Fire",5
250,"In the Line of Fire",3
711,"In the Line of Fire",4
825,"In the Line of Fire",4
266,"In the Line of Fire",4
466,"In the Line of Fire",4
134,"In the Line of Fire",5
183,"In the Line of Fire",5
998,"In the Line of Fire",4
561,"In the Line of Fire",5
268,"In the Line of Fire",5
873,"In the Line of Fire",4
188,"In the Line of Fire",3
477,"The Sword of Doom",2
769,"Sunset Boulevard",4
298,"Sunset Boulevard",5
97,"Sunset Boulevard",3
769,"The Magnificent Seven",4
909,"The Magnificent Seven",4
314,"The Magnificent Seven",3
79,"The Magnificent Seven",4
477,"The Magnificent Seven",4
684,"The Magnificent Seven",5
561,"The Magnificent Seven",5
6,"The Magnificent Seven",4
508,"Cabaret",5
134,"Embrace of the Vampire",5
840,"Torque",2
877,"Torque",1
10,"Torque",2
788,"Vera Drake",4
440,"Vera Drake",4
142,"Vera Drake",3
829,"Vera Drake",5
307,"Vera Drake",4
424,"Vera Drake",3
561,"The Mayor of Casterbridge",4
906,"Georgia",4
495,"The Serpent's Egg",3
363,"The Wire: Season 2",5
6,"The Wire: Season 2",1
296,"Mrs. Brown",3
609,"Anaconda",4
767,"Anaconda",2
578,"Anaconda",4
134,"Anaconda",3
546,"Brother Bear (Home Viewing Version)",3
116,"Brother Bear (Home Viewing Version)",4
750,"Brother Bear (Home Viewing Version)",4
79,"Brother Bear (Home Viewing Version)",4
265,"Brother Bear (Home Viewing Version)",4
920,"Brother Bear (Home Viewing Version)",3
544,"Badlands",4
131,"Badlands",5
442,"Escape from the Planet of the Apes",4
7,"Escape from the Planet of the Apes",4
596,"Escape from the Planet of the Apes",3
134,"Tremors 2: Aftershocks",4
909,"The Gods Must Be Crazy",3
769,"Chaos",4
834,"High Society",5
793,"Madea's Family Reunion (Stage Play)",5
750,"Batman: The Animated Series: The Legend Begins",3
79,"The Dead Zone",3
268,"The Josephine Baker Story",5
192,"One",4
134,"The Rocketeer",5
742,"The Rocketeer",3
614,"The Rocketeer",3
296,"A Room with a View: Special Edition",3
596,"A Room with a View: Special Edition",4
87,"Love of Man",3
769,"The Hot Chick",1
199,"The Hot Chick",3
302,"The Hot Chick",1
383,"The Hot Chick",4
265,"The Hot Chick",3
578,"The Hot Chick",3
481,"The Hot Chick",5
815,"The Hot Chick",3
333,"King of the Cage #5: Cage Wars",4
383,"Oliver & Company",3
265,"Oliver & Company",4
304,"Oliver & Company",4
596,"The X-Files: Fight the Future",5
134,"The X-Files: Fight the Future",4
614,"The X-Files: Fight the Future",5
682,"Space Ghost Coast to Coast: Vol. 1",5
6,"Operation Petticoat",3
199,"I Know What You Did Last Summer",3
609,"I Know What You Did Last Summer",3
684,"I Know What You Did Last Summer",5
578,"I Know What You Did Last Summer",4
481,"I Know What You Did Last Summer",5
134,"I Know What You Did Last Summer",5
10,"I Know What You Did Last Summer",4
304,"I Know What You Did Last Summer",3
735,"I Know What You Did Last Summer",3
199,"White Men Can't Jump",4
906,"White Men Can't Jump",3
462,"White Men Can't Jump",2
578,"White Men Can't Jump",4
561,"White Men Can't Jump",3
188,"White Men Can't Jump",3
684,"Tupac Shakur: Thug Angel: The Life of an Outlaw",5
609,"ER: Season 3",5
769,"Shaolin Soccer",2
769,"Scotland",4
735,"Scotland",4
906,"Talking Heads: Stop Making Sense",4
769,"The Shining",5
199,"The Shining",4
664,"The Shining",5
470,"The Shining",5
298,"The Shining",4
383,"The Shining",4
695,"The Shining",4
164,"The Shining",5
609,"The Shining",3
169,"The Shining",4
265,"The Shining",4
906,"The Shining",5
684,"The Shining",5
437,"The Shining",3
266,"The Shining",4
596,"The Shining",5
981,"The Shining",4
305,"The Shining",4
614,"The Shining",5
268,"The Shining",3
6,"The Shining",4
291,"The Shining",4
304,"The Shining",5
550,"The Shining",5
735,"The Shining",5
829,"Oz: Season 5",2
596,"Oz: Season 5",5
979,"Miracle in Lane 2",2
477,"The Legend of Suriyothai",4
195,"Mission: Impossible II",3
602,"Mission: Impossible II",3
664,"Mission: Impossible II",3
302,"Mission: Impossible II",2
231,"Mission: Impossible II",3
298,"Mission: Impossible II",3
383,"Mission: Impossible II",4
695,"Mission: Impossible II",3
97,"Mission: Impossible II",2
485,"Mission: Impossible II",3
477,"Mission: Impossible II",3
301,"Mission: Impossible II",5
684,"Mission: Impossible II",5
7,"Mission: Impossible II",4
333,"Mission: Impossible II",4
134,"Mission: Impossible II",4
283,"Mission: Impossible II",3
527,"Mission: Impossible II",4
561,"Mission: Impossible II",2
614,"Mission: Impossible II",3
616,"Mission: Impossible II",4
785,"Mission: Impossible II",3
358,"Mission: Impossible II",4
815,"Mission: Impossible II",4
267,"Mission: Impossible II",4
735,"Mission: Impossible II",3
769,"Primal Fear",3
199,"Primal Fear",4
602,"Primal Fear",5
989,"Primal Fear",4
169,"Primal Fear",5
265,"Primal Fear",4
462,"Primal Fear",4
684,"Primal Fear",4
7,"Primal Fear",5
250,"Primal Fear",4
437,"Primal Fear",3
266,"Primal Fear",4
955,"Primal Fear",5
596,"Primal Fear",3
561,"Primal Fear",5
492,"Primal Fear",4
798,"Primal Fear",3
576,"Primal Fear",4
769,"Child's Play",3
609,"Child's Play",2
265,"Child's Play",1
134,"Child's Play",4
536,"Child's Play",5
979,"Twisted",3
840,"Twisted",4
788,"Twisted",3
42,"Twisted",4
766,"Twisted",3
301,"Twisted",4
437,"Twisted",3
527,"Twisted",2
183,"Twisted",3
998,"Twisted",4
10,"Twisted",2
358,"Twisted",2
815,"Twisted",4
769,"The Petrified Forest",4
6,"The Petrified Forest",3
561,"Hercules: The Legendary Journeys: Season 1",5
199,"Mallrats",4
544,"Mallrats",3
944,"Mallrats",4
266,"Mallrats",5
578,"Mallrats",4
134,"Mallrats",5
981,"Mallrats",2
561,"Mallrats",4
742,"Mallrats",4
6,"Mallrats",3
536,"Mallrats",5
188,"Mallrats",3
735,"Mallrats",4
192,"Rain",3
769,"The Sound of Music",3
834,"The Sound of Music",5
314,"The Sound of Music",5
298,"The Sound of Music",3
383,"The Sound of Music",4
609,"The Sound of Music",4
485,"The Sound of Music",3
471,"The Sound of Music",4
296,"The Sound of Music",5
79,"The Sound of Music",5
906,"The Sound of Music",4
684,"The Sound of Music",5
7,"The Sound of Music",5
178,"The Sound of Music",5
283,"The Sound of Music",4
527,"The Sound of Music",5
183,"The Sound of Music",3
614,"The Sound of Music",1
268,"The Sound of Music",5
188,"The Sound of Music",2
330,"The Sound of Music",4
462,"Chris Rock: Bigger & Blacker",1
7,"Chris Rock: Bigger & Blacker",4
578,"Chris Rock: Bigger & Blacker",5
481,"Chris Rock: Bigger & Blacker",4
981,"Chris Rock: Bigger & Blacker",5
561,"Chris Rock: Bigger & Blacker",4
614,"Chris Rock: Bigger & Blacker",5
684,"Blown Away",3
383,"Thomas and the Magic Railroad",1
79,"Thomas and the Magic Railroad",4
769,"Adaptation",2
384,"Adaptation",1
478,"Adaptation",4
195,"Adaptation",4
840,"Adaptation",2
199,"Adaptation",4
664,"Adaptation",4
788,"Adaptation",3
298,"Adaptation",4
383,"Adaptation",3
695,"Adaptation",4
97,"Adaptation",4
471,"Adaptation",2
131,"Adaptation",4
906,"Adaptation",3
130,"Adaptation",5
756,"Adaptation",1
94,"Adaptation",5
7,"Adaptation",4
592,"Adaptation",3
825,"Adaptation",3
333,"Adaptation",4
266,"Adaptation",3
981,"Adaptation",4
527,"Adaptation",2
192,"Adaptation",4
742,"Adaptation",4
508,"Adaptation",5
358,"Adaptation",4
424,"Adaptation",2
550,"Adaptation",5
735,"Adaptation",5
231,"Blue Thunder",4
684,"Blue Thunder",4
134,"Blue Thunder",4
495,"Ship of Fools",4
834,"Kate & Leopold",2
231,"Kate & Leopold",3
97,"Kate & Leopold",4
485,"Kate & Leopold",4
296,"Kate & Leopold",4
79,"Kate & Leopold",3
477,"Kate & Leopold",3
906,"Kate & Leopold",3
201,"Kate & Leopold",2
7,"Kate & Leopold",4
592,"Kate & Leopold",4
250,"Kate & Leopold",3
481,"Kate & Leopold",5
283,"Kate & Leopold",3
527,"Kate & Leopold",4
183,"Kate & Leopold",3
998,"Kate & Leopold",4
561,"Kate & Leopold",4
33,"Kate & Leopold",4
358,"Kate & Leopold",3
536,"Kate & Leopold",4
815,"Kate & Leopold",3
688,"Kate & Leopold",5
265,"Scooby-Doo Goes Hollywood",5
231,"Batman & Robin",4
383,"Batman & Robin",4
719,"Batman & Robin",4
169,"Batman & Robin",3
97,"Batman & Robin",3
265,"Batman & Robin",3
201,"Batman & Robin",4
8,"Batman & Robin",5
481,"Batman & Robin",3
134,"Batman & Robin",5
6,"Batman & Robin",3
785,"Batman & Robin",2
188,"Batman & Robin",2
544,"State and Main",4
906,"State and Main",3
527,"State and Main",3
981,"State and Main",3
664,"Hedwig and the Angry Inch",4
298,"Hedwig and the Angry Inch",4
544,"Hedwig and the Angry Inch",4
471,"Hedwig and the Angry Inch",3
131,"Hedwig and the Angry Inch",4
684,"Hedwig and the Angry Inch",5
192,"Hedwig and the Angry Inch",4
508,"Hedwig and the Angry Inch",4
735,"Hedwig and the Angry Inch",1
305,"No Man's Land",5
392,"The Playboys",3
769,"Okinawa Rendez-vous",3
424,"The Blue Planet: Seas of Life: Open Ocean - The Deep",3
477,"The Girl from Monday",2
199,"Intersection",4
199,"Eraserhead",4
744,"Unconditional Love",4
527,"Unconditional Love",4
299,"MADtv: Season 1",2
769,"A Day at the Races",3
769,"48 Hrs.",3
195,"48 Hrs.",3
199,"48 Hrs.",4
602,"48 Hrs.",4
79,"48 Hrs.",3
684,"48 Hrs.",4
7,"48 Hrs.",4
527,"48 Hrs.",5
6,"48 Hrs.",3
188,"48 Hrs.",4
550,"48 Hrs.",3
231,"Absence of Malice",5
695,"Absence of Malice",4
7,"Absence of Malice",4
6,"Absence of Malice",4
265,"Speed 2: Cruise Control",2
437,"Speed 2: Cruise Control",2
134,"Speed 2: Cruise Control",4
769,"Spider-Man 2",4
384,"Spider-Man 2",2
909,"Spider-Man 2",4
979,"Spider-Man 2",4
546,"Spider-Man 2",3
834,"Spider-Man 2",3
195,"Spider-Man 2",5
840,"Spider-Man 2",3
199,"Spider-Man 2",3
602,"Spider-Man 2",5
59,"Spider-Man 2",4
788,"Spider-Man 2",3
440,"Spider-Man 2",4
383,"Spider-Man 2",4
310,"Spider-Man 2",5
695,"Spider-Man 2",3
169,"Spider-Man 2",4
97,"Spider-Man 2",5
116,"Spider-Man 2",4
750,"Spider-Man 2",5
766,"Spider-Man 2",5
296,"Spider-Man 2",2
265,"Spider-Man 2",3
79,"Spider-Man 2",4
477,"Spider-Man 2",4
201,"Spider-Man 2",4
462,"Spider-Man 2",3
739,"Spider-Man 2",4
301,"Spider-Man 2",5
624,"Spider-Man 2",3
585,"Spider-Man 2",5
130,"Spider-Man 2",4
920,"Spider-Man 2",5
684,"Spider-Man 2",4
7,"Spider-Man 2",5
968,"Spider-Man 2",5
592,"Spider-Man 2",4
437,"Spider-Man 2",4
333,"Spider-Man 2",5
967,"Spider-Man 2",4
596,"Spider-Man 2",4
481,"Spider-Man 2",5
134,"Spider-Man 2",5
283,"Spider-Man 2",4
527,"Spider-Man 2",4
183,"Spider-Man 2",3
305,"Spider-Man 2",5
268,"Spider-Man 2",5
6,"Spider-Man 2",4
508,"Spider-Man 2",4
424,"Spider-Man 2",2
930,"Spider-Man 2",4
304,"Spider-Man 2",3
188,"Spider-Man 2",4
688,"Spider-Man 2",5
939,"Spider-Man 2",4
735,"Spider-Man 2",4
785,"G3: Live in Denver",5
199,"Last of the Dogmen",4
437,"Last of the Dogmen",5
684,"Cliffhanger",3
134,"Cliffhanger",5
10,"Cliffhanger",1
769,"Big Fish",3
909,"Big Fish",4
979,"Big Fish",1
744,"Big Fish",1
195,"Big Fish",4
199,"Big Fish",5
59,"Big Fish",3
440,"Big Fish",5
298,"Big Fish",3
695,"Big Fish",4
169,"Big Fish",4
97,"Big Fish",5
87,"Big Fish",3
352,"Big Fish",3
247,"Big Fish",5
485,"Big Fish",2
952,"Big Fish",5
750,"Big Fish",3
781,"Big Fish",4
296,"Big Fish",4
477,"Big Fish",3
877,"Big Fish",5
201,"Big Fish",2
462,"Big Fish",2
83,"Big Fish",4
624,"Big Fish",5
130,"Big Fish",2
756,"Big Fish",2
592,"Big Fish",4
307,"Big Fish",3
437,"Big Fish",3
333,"Big Fish",1
266,"Big Fish",4
967,"Big Fish",3
787,"Big Fish",4
596,"Big Fish",5
481,"Big Fish",5
134,"Big Fish",5
981,"Big Fish",4
527,"Big Fish",4
998,"Big Fish",4
192,"Big Fish",3
305,"Big Fish",5
614,"Big Fish",4
508,"Big Fish",3
785,"Big Fish",3
424,"Big Fish",3
304,"Big Fish",3
188,"Big Fish",3
939,"Big Fish",4
735,"Big Fish",5
97,"Amy's O",3
477,"Duets",3
544,"Pleasantville",3
363,"Pleasantville",5
481,"Pleasantville",5
283,"Pleasantville",4
495,"Pleasantville",5
561,"Pleasantville",5
684,"The Mummy",4
527,"Midsomer Murders: Beyond the Grave",3
478,"Sex and the City: Season 5",4
248,"Sex and the City: Season 5",5
877,"Sex and the City: Season 5",5
462,"Sex and the City: Season 5",5
307,"Sex and the City: Season 5",5
596,"Sex and the City: Season 5",5
283,"Sex and the City: Season 5",4
998,"Sex and the City: Season 5",1
614,"Sex and the City: Season 5",5
785,"Sex and the City: Season 5",5
769,"The French Connection",4
164,"The French Connection",4
296,"The French Connection",3
906,"The French Connection",4
7,"The French Connection",4
305,"The French Connection",5
6,"The French Connection",4
979,"The Age of Innocence",4
495,"The Age of Innocence",5
906,"The Fan",3
134,"The Fan",4
527,"The Fan",2
769,"Smilla's Sense of Snow",3
10,"Smilla's Sense of Snow",3
97,"The Accused",3
265,"The Accused",3
79,"The Accused",3
906,"The Accused",4
301,"The Accused",5
250,"The Accused",5
134,"The Accused",5
508,"The Accused",5
815,"The Accused",4
87,"Proteus",3
79,"Running Mates",2
769,"Clerks: First Cut (Not Theatrical Version)",4
199,"Clerks: First Cut (Not Theatrical Version)",5
906,"Clerks: First Cut (Not Theatrical Version)",4
981,"Clerks: First Cut (Not Theatrical Version)",5
742,"Clerks: First Cut (Not Theatrical Version)",5
188,"Clerks: First Cut (Not Theatrical Version)",4
735,"Clerks: First Cut (Not Theatrical Version)",5
131,"Grey Gardens",4
750,"Sinbad: Beyond the Veil of Mists",2
265,"The Outsiders",5
79,"The Outsiders",4
462,"The Outsiders",3
188,"The Outsiders",4
97,"La Cage aux Folles II",5
609,"Scream 2",3
544,"Scream 2",2
481,"Scream 2",5
134,"Scream 2",5
87,"2 X 4",2
261,"Lost in Translation",1
769,"Lost in Translation",4
384,"Lost in Translation",1
909,"Lost in Translation",1
478,"Lost in Translation",5
744,"Lost in Translation",1
248,"Lost in Translation",3
195,"Lost in Translation",4
199,"Lost in Translation",3
59,"Lost in Translation",3
664,"Lost in Translation",4
302,"Lost in Translation",2
788,"Lost in Translation",2
440,"Lost in Translation",4
470,"Lost in Translation",3
298,"Lost in Translation",4
695,"Lost in Translation",3
87,"Lost in Translation",4
97,"Lost in Translation",4
247,"Lost in Translation",2
952,"Lost in Translation",5
116,"Lost in Translation",5
766,"Lost in Translation",3
296,"Lost in Translation",1
79,"Lost in Translation",1
477,"Lost in Translation",3
857,"Lost in Translation",5
906,"Lost in Translation",4
462,"Lost in Translation",4
130,"Lost in Translation",5
756,"Lost in Translation",1
920,"Lost in Translation",3
94,"Lost in Translation",5
7,"Lost in Translation",5
592,"Lost in Translation",4
307,"Lost in Translation",5
660,"Lost in Translation",2
437,"Lost in Translation",2
266,"Lost in Translation",2
481,"Lost in Translation",3
981,"Lost in Translation",4
527,"Lost in Translation",4
183,"Lost in Translation",4
305,"Lost in Translation",5
495,"Lost in Translation",4
742,"Lost in Translation",4
685,"Lost in Translation",4
268,"Lost in Translation",1
6,"Lost in Translation",3
508,"Lost in Translation",5
785,"Lost in Translation",4
304,"Lost in Translation",2
663,"Lost in Translation",1
188,"Lost in Translation",3
515,"Lost in Translation",3
330,"Lost in Translation",2
939,"Lost in Translation",4
735,"Lost in Translation",4
997,"Lifeboat",3
834,"40 Days and 40 Nights",2
199,"40 Days and 40 Nights",5
97,"40 Days and 40 Nights",2
79,"40 Days and 40 Nights",4
265,"40 Days and 40 Nights",3
7,"40 Days and 40 Nights",3
592,"40 Days and 40 Nights",3
266,"40 Days and 40 Nights",3
481,"40 Days and 40 Nights",5
283,"40 Days and 40 Nights",3
785,"40 Days and 40 Nights",3
536,"40 Days and 40 Nights",3
735,"40 Days and 40 Nights",4
756,"Regret to Inform",3
834,"Pushing Tin",3
195,"Pushing Tin",2
199,"Pushing Tin",4
7,"Pushing Tin",4
266,"Pushing Tin",2
769,"The Good Girl",2
546,"The Good Girl",2
199,"The Good Girl",3
59,"The Good Girl",4
664,"The Good Girl",3
298,"The Good Girl",4
97,"The Good Girl",3
87,"The Good Girl",4
116,"The Good Girl",3
265,"The Good Girl",2
131,"The Good Girl",3
906,"The Good Girl",3
94,"The Good Girl",5
134,"The Good Girl",5
283,"The Good Girl",3
527,"The Good Girl",3
305,"The Good Girl",4
10,"The Good Girl",3
242,"The Good Girl",3
614,"The Good Girl",4
536,"The Good Girl",3
188,"The Good Girl",3
769,"Rebel Without a Cause: Special Edition",3
906,"Rebel Without a Cause: Special Edition",5
301,"Rebel Without a Cause: Special Edition",3
508,"Rebel Without a Cause: Special Edition",4
79,"Navy Seals",4
7,"Navy Seals",4
769,"Barfly",5
735,"Barfly",5
481,"I Love Trouble",4
550,"I Love Trouble",1
158,"A Charlie Brown Christmas",3
268,"A Charlie Brown Christmas",5
134,"Rambo III: Ultimate Edition",5
756,"Tarzan's Secret Treasure / Tarzan's New York Adventure (Double Feature)",1
383,"Rugrats in Paris: The Movie",3
79,"Rugrats in Paris: The Movie",3
268,"Rugrats in Paris: The Movie",5
769,"The Jerk",5
199,"The Jerk",5
383,"The Jerk",4
544,"The Jerk",4
906,"The Jerk",4
201,"The Jerk",4
981,"The Jerk",3
998,"The Jerk",4
561,"The Jerk",4
785,"The Jerk",5
815,"The Jerk",3
492,"American Me",4
744,"The Secret of Roan Inish",4
97,"The Secret of Roan Inish",5
906,"The Secret of Roan Inish",4
785,"The Secret of Roan Inish",3
769,"The Godfather",5
834,"The Godfather",5
195,"The Godfather",5
199,"The Godfather",4
664,"The Godfather",4
302,"The Godfather",5
470,"The Godfather",5
657,"The Godfather",5
298,"The Godfather",5
383,"The Godfather",4
695,"The Godfather",4
164,"The Godfather",5
719,"The Godfather",1
169,"The Godfather",4
247,"The Godfather",5
767,"The Godfather",5
766,"The Godfather",4
296,"The Godfather",3
79,"The Godfather",4
131,"The Godfather",5
547,"The Godfather",5
477,"The Godfather",5
906,"The Godfather",5
756,"The Godfather",3
7,"The Godfather",5
178,"The Godfather",4
333,"The Godfather",5
266,"The Godfather",4
578,"The Godfather",5
527,"The Godfather",4
981,"The Godfather",5
439,"The Godfather",5
305,"The Godfather",5
734,"The Godfather",2
561,"The Godfather",2
614,"The Godfather",5
6,"The Godfather",5
358,"The Godfather",4
304,"The Godfather",5
188,"The Godfather",5
798,"The Godfather",5
330,"The Godfather",4
735,"The Godfather",5
578,"Weekend at Bernie's 2",4
614,"Weekend at Bernie's 2",1
384,"Along Came a Spider",4
248,"Along Came a Spider",3
840,"Along Came a Spider",3
199,"Along Came a Spider",5
602,"Along Came a Spider",3
379,"Along Came a Spider",3
302,"Along Came a Spider",4
788,"Along Came a Spider",4
989,"Along Came a Spider",2
298,"Along Came a Spider",2
844,"Along Came a Spider",4
695,"Along Came a Spider",3
719,"Along Came a Spider",5
169,"Along Came a Spider",4
97,"Along Came a Spider",2
750,"Along Came a Spider",4
79,"Along Came a Spider",5
265,"Along Came a Spider",3
857,"Along Came a Spider",5
906,"Along Came a Spider",3
301,"Along Came a Spider",4
585,"Along Came a Spider",5
